"","logFC","logCPM","LR","PValue","FDR"
"Bra003418",2.05793163006643,1.81850086670916,21.9926033652578,2.73703235505236e-06,0.000435641295505486
"Bra012833",1.31011586034792,3.81669530707302,21.9788593512409,2.75670275677826e-06,0.000435885487213215
"Bra101799",-1.51080056030994,2.26478455310829,21.8512288109577,2.94627860886209e-06,0.000461038590146257
"Bra001728",1.83679773192397,1.24359140966271,21.8461119129639,2.95414591339451e-06,0.000461038590146257
"Bra020993",-1.55233712687815,3.7051585755791,21.763275060921,3.08448171108049e-06,0.000478273764155539
"Bra038949",1.25320089267026,4.89503372791223,21.6263579452804,3.31268055049157e-06,0.000510365156093041
"Bra008038",1.36491274003187,3.93011161449695,21.6011586938632,3.35648999345647e-06,0.000512818473305733
"Bra010153",1.29125171679687,2.56753285080118,21.5869693136158,3.38141388670705e-06,0.000512818473305733
"Bra003953",1.22396051549574,2.76271688493741,21.580625905116,3.39261617939634e-06,0.000512818473305733
"Bra012805",-1.08340598066379,3.9894963506051,21.5560193092147,3.43642430607342e-06,0.000516193886076053
"Bra001484",0.852989568042943,5.31761924321938,21.458268698709,3.61613284669829e-06,0.000539814514518924
"Bra029740",2.04508079181798,2.50222839749359,21.2980597173494,3.93129211145557e-06,0.00058158744306797
"Bra003450",0.850974128820419,4.90836932156017,21.286218021747,3.95565258927788e-06,0.00058158744306797
"Bra019246",3.37636692324325,3.26458396362265,21.2799739294666,3.96855873608834e-06,0.00058158744306797
