"","logFC","logCPM","LR","PValue","FDR"
"Bra017698",-6.54439196660687,4.58171002782987,287.970281981918,1.37663487780578e-64,1.4385235936167e-61
"Bra100944",6.94548159157087,5.25682578358277,285.879978362975,3.92910430287616e-64,3.9346705339719e-61
"Bra021340",7.38121202381799,4.6386237068478,283.891484378701,1.06560136700296e-63,1.02442653018197e-60
"Bra022071",7.23827964468678,4.53299917218549,282.076993359537,2.64843407124715e-63,2.44817171032131e-60
"Bra035069",-10.3477418109792,4.21486796214297,281.900237580402,2.89405219428494e-63,2.57613520138683e-60
"Bra031678",-10.4869918763579,4.48319612319402,280.671199317017,5.36204918959399e-63,4.60255322223935e-60
"Bra017966",-4.57022841347683,5.08144784012452,278.428565427864,1.65212285642763e-62,1.36921105970281e-59
"Bra033829",-10.4495096498507,4.26195564791403,277.977755801343,2.07149454255907e-62,1.65954332786215e-59
"Bra017888",-6.81222798466739,4.70351601187624,276.219767829639,5.00488273986528e-62,3.88023715386845e-59
"Bra009466",-10.3523605449027,4.32334117837397,270.91863293097,7.15646326959564e-61,5.37495119442067e-58
"Bra025126",-6.44458002003139,5.25096318471269,268.889104749813,1.98164495260413e-60,1.44323802396629e-57
"Bra026843",-4.59975608431173,6.1106718625518,265.879911133113,8.97201166659211e-60,6.34215671749632e-57
